Date;Day Number;Day;Month;Short Month;Calendar Month Number;Calendar Month Label;Calendar Year;Calendar Year Label;Fiscal Month Number;Fiscal Month Label;Fiscal Year;Fiscal Year Label;ISO Week Number
10/09/2015;10;10;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;37
11/09/2015;11;11;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;37
12/09/2015;12;12;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;37
13/09/2015;13;13;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;37
14/09/2015;14;14;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
15/09/2015;15;15;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
16/09/2015;16;16;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
17/09/2015;17;17;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
18/09/2015;18;18;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
19/09/2015;19;19;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
20/09/2015;20;20;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;38
21/09/2015;21;21;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
22/09/2015;22;22;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
23/09/2015;23;23;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
24/09/2015;24;24;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
25/09/2015;25;25;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
26/09/2015;26;26;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
27/09/2015;27;27;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;39
28/09/2015;28;28;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;40
29/09/2015;29;29;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;40
30/09/2015;30;30;September;Sep;9;CY2015-Sep;2015;CY2015;11;FY2015-Sep;2015;FY2015;40
01/10/2015;1;1;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;40
02/10/2015;2;2;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;40
03/10/2015;3;3;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;40
04/10/2015;4;4;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;40
05/10/2015;5;5;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
06/10/2015;6;6;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
07/10/2015;7;7;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
08/10/2015;8;8;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
09/10/2015;9;9;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
10/10/2015;10;10;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
11/10/2015;11;11;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;41
12/10/2015;12;12;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
13/10/2015;13;13;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
14/10/2015;14;14;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
15/10/2015;15;15;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
16/10/2015;16;16;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
17/10/2015;17;17;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
18/10/2015;18;18;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;42
19/10/2015;19;19;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
20/10/2015;20;20;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
21/10/2015;21;21;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
22/10/2015;22;22;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
23/10/2015;23;23;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
24/10/2015;24;24;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
25/10/2015;25;25;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;43
26/10/2015;26;26;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;44
27/10/2015;27;27;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;44
28/10/2015;28;28;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;44
29/10/2015;29;29;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;44
30/10/2015;30;30;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;44
31/10/2015;31;31;October;Oct;10;CY2015-Oct;2015;CY2015;12;FY2015-Oct;2015;FY2015;44
01/11/2015;1;1;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;44
02/11/2015;2;2;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
03/11/2015;3;3;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
04/11/2015;4;4;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
05/11/2015;5;5;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
06/11/2015;6;6;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
07/11/2015;7;7;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
08/11/2015;8;8;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;45
09/11/2015;9;9;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
10/11/2015;10;10;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
11/11/2015;11;11;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
12/11/2015;12;12;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
13/11/2015;13;13;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
14/11/2015;14;14;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
15/11/2015;15;15;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;46
16/11/2015;16;16;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
17/11/2015;17;17;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
18/11/2015;18;18;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
19/11/2015;19;19;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
20/11/2015;20;20;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
21/11/2015;21;21;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
22/11/2015;22;22;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;47
23/11/2015;23;23;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
24/11/2015;24;24;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
25/11/2015;25;25;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
26/11/2015;26;26;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
27/11/2015;27;27;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
28/11/2015;28;28;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
29/11/2015;29;29;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;48
30/11/2015;30;30;November;Nov;11;CY2015-Nov;2015;CY2015;1;FY2016-Nov;2016;FY2016;49
01/12/2015;1;1;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;49
02/12/2015;2;2;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;49
03/12/2015;3;3;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;49
04/12/2015;4;4;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;49
05/12/2015;5;5;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;49
06/12/2015;6;6;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;49
07/12/2015;7;7;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
08/12/2015;8;8;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
09/12/2015;9;9;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
10/12/2015;10;10;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
11/12/2015;11;11;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
12/12/2015;12;12;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
13/12/2015;13;13;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;50
14/12/2015;14;14;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
15/12/2015;15;15;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
16/12/2015;16;16;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
17/12/2015;17;17;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
18/12/2015;18;18;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
19/12/2015;19;19;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
20/12/2015;20;20;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;51
21/12/2015;21;21;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
22/12/2015;22;22;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
23/12/2015;23;23;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
24/12/2015;24;24;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
25/12/2015;25;25;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
26/12/2015;26;26;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
27/12/2015;27;27;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;52
28/12/2015;28;28;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;53
29/12/2015;29;29;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;53
30/12/2015;30;30;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;53
31/12/2015;31;31;December;Dec;12;CY2015-Dec;2015;CY2015;2;FY2016-Dec;2016;FY2016;53
01/01/2016;1;1;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;53
02/01/2016;2;2;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;53
03/01/2016;3;3;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;53
04/01/2016;4;4;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
05/01/2016;5;5;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
06/01/2016;6;6;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
07/01/2016;7;7;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
08/01/2016;8;8;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
09/01/2016;9;9;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
10/01/2016;10;10;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;1
11/01/2016;11;11;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
12/01/2016;12;12;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
13/01/2016;13;13;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
14/01/2016;14;14;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
15/01/2016;15;15;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
16/01/2016;16;16;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
17/01/2016;17;17;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;2
18/01/2016;18;18;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
19/01/2016;19;19;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
20/01/2016;20;20;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
21/01/2016;21;21;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
22/01/2016;22;22;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
23/01/2016;23;23;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
24/01/2016;24;24;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;3
25/01/2016;25;25;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
26/01/2016;26;26;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
27/01/2016;27;27;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
28/01/2016;28;28;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
29/01/2016;29;29;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
30/01/2016;30;30;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
31/01/2016;31;31;January;Jan;1;CY2016-Jan;2016;CY2016;3;FY2016-Jan;2016;FY2016;4
01/02/2016;1;1;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
02/02/2016;2;2;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
03/02/2016;3;3;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
04/02/2016;4;4;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
05/02/2016;5;5;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
06/02/2016;6;6;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
07/02/2016;7;7;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;5
08/02/2016;8;8;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
09/02/2016;9;9;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
10/02/2016;10;10;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
11/02/2016;11;11;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
12/02/2016;12;12;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
13/02/2016;13;13;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
14/02/2016;14;14;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;6
15/02/2016;15;15;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
16/02/2016;16;16;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
17/02/2016;17;17;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
18/02/2016;18;18;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
19/02/2016;19;19;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
20/02/2016;20;20;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
21/02/2016;21;21;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;7
22/02/2016;22;22;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
23/02/2016;23;23;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
24/02/2016;24;24;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
25/02/2016;25;25;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
26/02/2016;26;26;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
27/02/2016;27;27;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
28/02/2016;28;28;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;8
29/02/2016;29;29;February;Feb;2;CY2016-Feb;2016;CY2016;4;FY2016-Feb;2016;FY2016;9
01/03/2016;1;1;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;9
02/03/2016;2;2;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;9
03/03/2016;3;3;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;9
04/03/2016;4;4;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;9
05/03/2016;5;5;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;9
06/03/2016;6;6;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;9
07/03/2016;7;7;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
08/03/2016;8;8;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
09/03/2016;9;9;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
10/03/2016;10;10;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
11/03/2016;11;11;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
12/03/2016;12;12;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
13/03/2016;13;13;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;10
14/03/2016;14;14;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
15/03/2016;15;15;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
16/03/2016;16;16;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
17/03/2016;17;17;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
18/03/2016;18;18;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
19/03/2016;19;19;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
20/03/2016;20;20;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;11
21/03/2016;21;21;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
22/03/2016;22;22;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
23/03/2016;23;23;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
24/03/2016;24;24;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
25/03/2016;25;25;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
26/03/2016;26;26;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
27/03/2016;27;27;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;12
28/03/2016;28;28;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;13
29/03/2016;29;29;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;13
30/03/2016;30;30;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;13
31/03/2016;31;31;March;Mar;3;CY2016-Mar;2016;CY2016;5;FY2016-Mar;2016;FY2016;13
01/04/2016;1;1;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;13
02/04/2016;2;2;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;13
03/04/2016;3;3;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;13
04/04/2016;4;4;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
05/04/2016;5;5;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
06/04/2016;6;6;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
07/04/2016;7;7;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
08/04/2016;8;8;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
09/04/2016;9;9;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
10/04/2016;10;10;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;14
11/04/2016;11;11;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
12/04/2016;12;12;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
13/04/2016;13;13;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
14/04/2016;14;14;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
15/04/2016;15;15;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
16/04/2016;16;16;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
17/04/2016;17;17;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;15
18/04/2016;18;18;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
19/04/2016;19;19;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
20/04/2016;20;20;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
21/04/2016;21;21;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
22/04/2016;22;22;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
23/04/2016;23;23;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
24/04/2016;24;24;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;16
25/04/2016;25;25;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;17
26/04/2016;26;26;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;17
27/04/2016;27;27;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;17
28/04/2016;28;28;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;17
29/04/2016;29;29;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;17
30/04/2016;30;30;April;Apr;4;CY2016-Apr;2016;CY2016;6;FY2016-Apr;2016;FY2016;17
01/05/2016;1;1;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;17
02/05/2016;2;2;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
03/05/2016;3;3;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
04/05/2016;4;4;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
05/05/2016;5;5;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
06/05/2016;6;6;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
07/05/2016;7;7;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
08/05/2016;8;8;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;18
09/05/2016;9;9;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
10/05/2016;10;10;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
11/05/2016;11;11;May;May;5;CY2016-May;2016;CY2016;7;FY2016-May;2016;FY2016;19
